key_0,product_title,price_final,price_original,discount_percent,color,main_image,thumbnails,seller_name,seller_url,warranty_info,delivery_address,product_description
11,"Oukitel WP32 Pro siêu bền(RAM 24Gb(6GB + 18GB),ROM 256GB,NFC,Màn hình 6.0 inch, Android 14,T606 Octa Core, OTG)",1.159.000 ₫,2.318.000 ₫,-50%,-1,https://img.lazcdn.com/g/p/95323c8fa063cfce9ffa21be25eadbfe.png_720x720q80.png_.webp,https://img.lazcdn.com/g/p/95323c8fa063cfce9ffa21be25eadbfe.png_80x80q80.png_.webp,Tuấn Nguyễn Mobile 88,https://www.lazada.vn/shop/tuan-nguyen-mobile-88/?itemId=3138892404&channelSource=pdp,Change of Mind | 15 Days Free Return | Không áp dụng chính sách bảo hành,"Hồ Chí Minh, Quận 1, Phường Phạm Ngũ Lão",-1
12,"Điện thoại SS 23ut máy 2sim ram 12G/512G Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",1.100.000 ₫,2.200.000 ₫,-50%,xanh rêu,https://img.lazcdn.com/g/p/e170e944b99f815e25255d8df549d265.jpg_720x720q80.jpg_.webp,"https://img.lazcdn.com/g/p/e170e944b99f815e25255d8df549d265.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/2b15a212d00b2770d65881cab3033d0e.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/43e9a2a3609099939f35b679823c159a.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/b38f57d653379b7a4705ade50ecb6df2.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/0d3a6a051a3602a9a2bc3122c83560ca.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/e428e03c15c581f2b4dfca3c1cf9f807.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/f619a7c6333d35e710fd3c5860f4ae04.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/0d3a6a051a3602a9a2bc3122c83560ca.jpg_80x80q80.jpg_.webp",Bình Minh Mobile 88,https://www.lazada.vn/shop/binh-minh-mobile-88/?itemId=3137084841&channelSource=pdp,Change of Mind | 15 Days Free Return | Không áp dụng chính sách bảo hành,"Hồ Chí Minh, Quận 1, Phường Phạm Ngũ Lão","Cấu hình & Bộ nhớ
Cấu hình & Bộ nhớ
Hệ điều hành:Android 13
Chip xử lý (CPU):
Snapdragon 8 Gen 2 for Galaxy
Tốc độ CPU:
1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz
Chip đồ họa (GPU):
Adreno 740
RAM:
12 GB
Dung lượng lưu trữ:
256 GB
Camera & Màn hình
Camera & Màn hình
Độ phân giải camera sau:
Chính 200 MP & Phụ 12 MP, 10 MP, 10 MP
Độ phân giải camera trước:
12 MP
Công nghệ màn hình:
Dynamic AMOLED 2X
Độ phân giải màn hình:2K+ (1440 x 3088 Pixels)
Màn hình rộng:
6.8"" - Tần số quét
120 Hz
Độ sáng tối đa:1750 nits
Mặt kính cảm ứng:
Kính cường lực Corning Gorilla Glass Victus 2
Pin & Sạc
Pin & Sạc
Dung lượng pin:
5000 mAh
Loại pin:
Li-Ion
Hỗ trợ sạc tối đa:
45 W
Công nghệ pin:
Sạc pin nhanhSạc ngược không dâySạc không dây"
13,"Điện thoại SS 23ut máy 2sim ram 12G/512G Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",1.100.000 ₫,2.200.000 ₫,-50%,Black,https://img.lazcdn.com/g/p/e170e944b99f815e25255d8df549d265.jpg_720x720q80.jpg_.webp,"https://img.lazcdn.com/g/p/e170e944b99f815e25255d8df549d265.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/2b15a212d00b2770d65881cab3033d0e.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/43e9a2a3609099939f35b679823c159a.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/b38f57d653379b7a4705ade50ecb6df2.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/0d3a6a051a3602a9a2bc3122c83560ca.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/e428e03c15c581f2b4dfca3c1cf9f807.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/f619a7c6333d35e710fd3c5860f4ae04.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/2b15a212d00b2770d65881cab3033d0e.jpg_80x80q80.jpg_.webp",Thành Đạt Mobile88,https://www.lazada.vn/shop/thanh-dat-mobile88/?itemId=3136787473&channelSource=pdp,Change of Mind | 15 Days Free Return | Không áp dụng chính sách bảo hành,"Hồ Chí Minh, Quận 1, Phường Phạm Ngũ Lão","Cấu hình & Bộ nhớ
Cấu hình & Bộ nhớ
Hệ điều hành:Android 13
Chip xử lý (CPU):
Snapdragon 8 Gen 2 for Galaxy
Tốc độ CPU:
1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz
Chip đồ họa (GPU):
Adreno 740
RAM:
12 GB
Dung lượng lưu trữ:
256 GB
Camera & Màn hình
Camera & Màn hình
Độ phân giải camera sau:
Chính 200 MP & Phụ 12 MP, 10 MP, 10 MP
Độ phân giải camera trước:
12 MP
Công nghệ màn hình:
Dynamic AMOLED 2X
Độ phân giải màn hình:2K+ (1440 x 3088 Pixels)
Màn hình rộng:
6.8"" - Tần số quét
120 Hz
Độ sáng tối đa:1750 nits
Mặt kính cảm ứng:
Kính cường lực Corning Gorilla Glass Victus 2
Pin & Sạc
Pin & Sạc
Dung lượng pin:
5000 mAh
Loại pin:
Li-Ion
Hỗ trợ sạc tối đa:
45 W
Công nghệ pin:
Sạc pin nhanhSạc ngược không dâySạc không dây"
14,"Điện thoại Redmi_n0te 10pr0 Ram 8GB/128GB pin 5020 mAh máy chính hãng, bảo hành 12 tháng",810.000 ₫,1.620.000 ₫,-50%,Grey,https://img.lazcdn.com/g/p/2e3db16dc75b277df74c57c0515a4e6a.jpg_720x720q80.jpg_.webp,"https://img.lazcdn.com/g/p/2e3db16dc75b277df74c57c0515a4e6a.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/820a72332ac54512c371999a7e636d0f.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/e462a5b96534b4e95f4a40056f221e00.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/36b1b68ff392a9c56899226059f139d5.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/daa62b64bcd1478645ba93363066151b.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/ec3aede57f6cc0f6f0d8ed5d28def4b6.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/1a94db7d55bb7d569b0a0b013b0ce14b.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/6315f5efad0f7adc143bdb183afbd01e.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/1a94db7d55bb7d569b0a0b013b0ce14b.jpg_80x80q80.jpg_.webp",Bình Minh Mobile 88,https://www.lazada.vn/shop/binh-minh-mobile-88/?itemId=3137030861&channelSource=pdp,Change of Mind | 15 Days Free Return | Không áp dụng chính sách bảo hành,-1,"Cấu hình & Bộ nhớ
Cấu hình & Bộ nhớ
Hệ điều hành:Android 11
Chip xử lý (CPU):
Snapdragon 732G
Tốc độ CPU:
2 nhân 2.3 GHz & 6 nhân 1.8 GHz
Chip đồ họa (GPU):
Adreno 618
RAM:
8 GB
Dung lượng lưu trữ:
128 GB
Thẻ nhớ:
MicroSD, hỗ trợ tối đa 512 GB
Camera & Màn hình
Camera & Màn hình
Độ phân giải camera sau:
Chính 108 MP & Phụ 8 MP, 5 MP, 2 MP
Độ phân giải camera trước:
16 MP
Tính năng camera trước:
Xóa phôngTự động lấy nét (AF)Quay video HDQuay video Full HDNhận diện khuôn mặtLàm đẹpA.I Camera
Công nghệ màn hình:
AMOLED
Độ phân giải màn hình:Full HD+ (1080 x 2400 Pixels)
Màn hình rộng:
6.67"" - Tần số quét
120 Hz
Độ sáng tối đa:1200 nits
Mặt kính cảm ứng:
Kính cường lực Corning Gorilla Glass 5
Pin & Sạc
Pin & Sạc
Dung lượng pin:
5020 mAh
Loại pin:
Li-Ion
Hỗ trợ sạc tối đa:
33 W
Sạc kèm theo máy:
33 W
Công nghệ pin:
Sạc pin nhanh"
15,"Điện thoại Redmi_n0te 12 Ram 8GB/128GB pin 5000 mAh Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",805.000 ₫,1.610.000 ₫,-50%,Blue,https://img.lazcdn.com/g/p/007c3af28afea99fb048a87be68d07c9.jpg_720x720q80.jpg_.webp,"https://img.lazcdn.com/g/p/007c3af28afea99fb048a87be68d07c9.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/92a6d2251d7b93abaf40e53d4a589c97.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/5b681fd6f07bbbcfb6695d3f34d43109.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/1c0e105b05691f4598daaaa1b7e71309.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/076d5e7e7a56a8cf6623ebf806ff9195.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/c72a9f2b185c14584df11333878c0d36.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/890c41af91e65cfa31a6fec5347e3820.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/fdf5c843b295dabeb0d33e987c7c4307.jpg_80x80q80.jpg_.webp",Bình Minh Mobile 88,https://www.lazada.vn/shop/binh-minh-mobile-88/?itemId=3137051698&channelSource=pdp,Change of Mind | 15 Days Free Return | Không áp dụng chính sách bảo hành,"Hồ Chí Minh, Quận 1, Phường Phạm Ngũ Lão","Cấu hình & Bộ nhớ
Cấu hình & Bộ nhớ
Hệ điều hành:Android 13
Chip xử lý (CPU):
Snapdragon 685 8 nhân
Tốc độ CPU:
2.8 GHz
Chip đồ họa (GPU):
Adreno 610
RAM:
8 GB
Dung lượng lưu trữ:
128 GB
Dung lượng còn lại (khả dụng) khoảng:
101 GB
Thẻ nhớ:
MicroSD, hỗ trợ tối đa 1 TB
Danh bạ:
Không giới hạn
Camera & Màn hình
Camera & Màn hình
Độ phân giải camera sau:
Chính 50 MP & Phụ 8 MP, 2 MP
Độ phân giải camera trước:
13 MP
Công nghệ màn hình:
AMOLED
Độ phân giải màn hình:Full HD+ (1080 x 2400 Pixels)
Màn hình rộng:
6.67"" - Tần số quét
120 Hz
Độ sáng tối đa:1200 nits
Mặt kính cảm ứng:
Kính cường lực Corning Gorilla Glass 3
Pin & Sạc
Pin & Sạc
Dung lượng pin:
5000 mAh
Loại pin:
Li-Po
Hỗ trợ sạc tối đa:
33 W
Sạc kèm theo máy:
33 W
Công nghệ pin:
Sạc pin nhanh"
16,"Điện thoại siêu phẩm SS_ A72 5G (8GB/256GB) hàng chính hãng mới 100%, Bảo hành chính hãng 12 tháng trên toàn quốc",695.000 ₫,1.390.000 ₫,-50%,White,https://img.lazcdn.com/g/p/5902f9c37479817cea7fcb870f00bb93.jpg_720x720q80.jpg_.webp,"https://img.lazcdn.com/g/p/5902f9c37479817cea7fcb870f00bb93.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/48fc8b12d91d19df1cab1a1ae3c0cf1d.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/13bf253763163c4e46e9a38279045b44.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/42940034a0217f498d885bfbc9c9e3b9.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/3cae772e18598260245a36f161835016.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/42cb4de61b95d5e94f2886f9df08984a.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/ef845ec841d9a1c6a47b70f70d789de9.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/da54bbf1b756eeac4243bc8bab22f643.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/ef845ec841d9a1c6a47b70f70d789de9.jpg_80x80q80.jpg_.webp",Bình Minh Mobile 88,https://www.lazada.vn/shop/binh-minh-mobile-88/?itemId=3137112734&channelSource=pdp,Change of Mind | 15 Days Free Return | Không áp dụng chính sách bảo hành,"Hồ Chí Minh, Quận 1, Phường Phạm Ngũ Lão","Công nghệ màn hình Super AMOLED Plus Kích thước màn hình 6.7 inches Công nghệ màn hình Super AMOLED Camera sau Camera góc rộng: 64 MP, f/1.8, 26mm (wide), PDAF, OIS Camera tele: 8 MP, f/2.4, (telephoto), PDAF, OIS, Zoom quang 3X Camera góc siêu rộng: 12 MP, f/2.2, 123˚ Camere macro: 5 MP, f/2.4 Camera trước 32 MP, f/2.2, 26mm (wide), 1/2.8"", 0.8µm Chipset Snapdragon 720G (8 nm) Công nghệ NFC Có Dung lượng RAM 8 GB Bộ nhớ trong 256 GB Pin Li-Ion 5000 mAh Thẻ SIM 2 SIM (Nano-SIM) Hệ điều hành Android 11, One UI 3.0 Độ phân giải màn hình 1080 x 2400 pixels (FullHD+) Tính năng màn hình Tần số quét 90Hz Loại CPU 8 nhân ( 2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver )
Công nghệ màn hình Super AMOLED Plus Kích thước màn hình 6.7 inches Công nghệ màn hình Super AMOLED Camera sau Camera góc rộng: 64 MP, f/1.8, 26mm (wide), PDAF, OIS Camera tele: 8 MP, f/2.4, (telephoto), PDAF, OIS, Zoom quang 3X Camera góc siêu rộng: 12 MP, f/2.2, 123˚ Camere macro: 5 MP, f/2.4 Camera trước 32 MP, f/2.2, 26mm (wide), 1/2.8"", 0.8µm Chipset Snapdragon 720G (8 nm) Công nghệ NFC Có Dung lượng RAM 8 GB Bộ nhớ trong 256 GB Pin Li-Ion 5000 mAh Thẻ SIM 2 SIM (Nano-SIM) Hệ điều hành Android 11, One UI 3.0 Độ phân giải màn hình 1080 x 2400 pixels (FullHD+) Tính năng màn hình Tần số quét 90Hz Loại CPU 8 nhân ( 2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver )"
17,"Điện thoại  Redmi_n0te 12 Ram 8GB/128GB pin 5000 mAh máy chính hãng, bảo hành 12 tháng",800.000 ₫,1.600.000 ₫,-50%,xanh lá,https://img.lazcdn.com/g/p/007c3af28afea99fb048a87be68d07c9.jpg_720x720q80.jpg_.webp,"https://img.lazcdn.com/g/p/007c3af28afea99fb048a87be68d07c9.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/92a6d2251d7b93abaf40e53d4a589c97.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/5b681fd6f07bbbcfb6695d3f34d43109.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/1c0e105b05691f4598daaaa1b7e71309.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/076d5e7e7a56a8cf6623ebf806ff9195.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/c72a9f2b185c14584df11333878c0d36.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/9064f4dc786089396d19777941013cd5.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/890c41af91e65cfa31a6fec5347e3820.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/890c41af91e65cfa31a6fec5347e3820.jpg_80x80q80.jpg_.webp",Tuấn Nguyễn Mobile 88,https://www.lazada.vn/shop/tuan-nguyen-mobile-88/?itemId=3138796342&channelSource=pdp,Change of Mind | 15 Days Free Return | Không áp dụng chính sách bảo hành,"Hồ Chí Minh, Quận 1, Phường Phạm Ngũ Lão","Cấu hình & Bộ nhớ
Cấu hình & Bộ nhớ
Hệ điều hành:
Hệ điều hành:
Android 13
Android 13
Chip xử lý (CPU):
Chip xử lý (CPU):
Snapdragon 685 8 nhân
Snapdragon 685 8 nhân
Tốc độ CPU:
Tốc độ CPU:
2.8 GHz
2.8 GHz
Chip đồ họa (GPU):
Chip đồ họa (GPU):
Adreno 610
Adreno 610
RAM:
RAM:
8 GB
8 GB
Dung lượng lưu trữ:
Dung lượng lưu trữ:
128 GB
128 GB
Dung lượng còn lại (khả dụng) khoảng:
Dung lượng còn lại (khả dụng) khoảng:
101 GB
101 GB
Thẻ nhớ:
Thẻ nhớ:
MicroSD, hỗ trợ tối đa 1 TB
MicroSD, hỗ trợ tối đa 1 TB
Danh bạ:
Danh bạ:
Không giới hạn
Không giới hạn
Camera & Màn hình
Camera & Màn hình
Độ phân giải camera sau:
Độ phân giải camera sau:
Chính 50 MP & Phụ 8 MP, 2 MP
Chính 50 MP & Phụ 8 MP, 2 MP
Quay phim camera sau:
Quay phim camera sau:
HD 720p@30fps
HD 720p@30fps
FullHD 1080p@30fps
FullHD 1080p@30fps
Đèn Flash camera sau:
Đèn Flash camera sau:
Đèn LED kép
Đèn LED kép
Tính năng camera sau:
Tính năng camera sau:
Toàn cảnh (Panorama)
Toàn cảnh (Panorama)
Siêu cận (Macro)
Siêu cận (Macro)
HDR
HDR
Góc siêu rộng (Ultrawide)
Góc siêu rộng (Ultrawide)
Góc rộng (Wide)
Góc rộng (Wide)
Độ phân giải camera trước:
Độ phân giải camera trước:
13 MP
13 MP
Tính năng camera trước:
Tính năng camera trước:
Quay video HD
Quay video HD
Quay video Full HD
Quay video Full HD
HDR
HDR
Độ phân giải màn hình:
Độ phân giải màn hình:
Full HD+ (1080 x 2400 Pixels)
Full HD+ (1080 x 2400 Pixels)
Màn hình rộng:
Màn hình rộng:
6.67"" - Tần số quét 120 Hz
6.67"" - Tần số quét 120 Hz
Độ sáng tối đa:
Độ sáng tối đa:
1200 nits
1200 nits
Mặt kính cảm ứng:
Mặt kính cảm ứng:
Kính cường lực Corning Gorilla Glass 3
Kính cường lực Corning Gorilla Glass 3
Pin & Sạc
Pin & Sạc
Dung lượng pin:
Dung lượng pin:
5000 mAh
5000 mAh
Loại pin:
Loại pin:
Li-Po
Li-Po
Hỗ trợ sạc tối đa:
Hỗ trợ sạc tối đa:
33 W
33 W
Sạc kèm theo máy:
Sạc kèm theo máy:
33 W
33 W
Công nghệ pin:
Công nghệ pin:
Sạc pin nhanh
Sạc pin nhanh
Tiện ích
Tiện ích
Bảo mật nâng cao:
Bảo mật nâng cao:
Mở khoá vân tay cạnh viền
Mở khoá vân tay cạnh viền
Mở khoá khuôn mặt
Mở khoá khuôn mặt
Tính năng đặc biệt:
Tính năng đặc biệt:
Âm thanh Hi-Res Audio
Âm thanh Hi-Res Audio
Kháng nước, bụi:
Kháng nước, bụi:
IP53
IP53
Ghi âm:
Ghi âm:
Ghi âm mặc định
Ghi âm mặc định
Ghi âm cuộc gọi
Ghi âm cuộc gọi
Xem phim:
Xem phim:
WMV
WMV
MP4
MP4
MKV
MKV
AV1
AV1
3GP
3GP
Nghe nhạc:
Nghe nhạc:
WMA
WMA
WAV
WAV
OGG
OGG
MP3
MP3
M4A
M4A
APE
APE
AMR
AMR
AAC
AAC
Kết nối
Kết nối
Mạng di động:
Mạng di động:
Hỗ trợ 4G
Hỗ trợ 4G
SIM:
SIM:
2 Nano SIM
2 Nano SIM
Wifi:
Wifi:
Wi-Fi 802.11 a/b/g/n/ac
Wi-Fi 802.11 a/b/g/n/ac
Dual-band (2.4 GHz/5 GHz)
Dual-band (2.4 GHz/5 GHz)
GPS:
GPS:
GPS
GPS
GLONASS
GLONASS
GALILEO
GALILEO
Bluetooth:
Bluetooth:
v5.1
v5.1
LE
LE
A2DP
A2DP
Cổng kết nối/sạc:
Cổng kết nối/sạc:
Type-C
Type-C
Jack tai nghe:
Jack tai nghe:
3.5 mm
3.5 mm
Kết nối khác:
Kết nối khác:
OTG
OTG
Thiết kế & Chất liệu
Thiết kế & Chất liệu
Thiết kế:
Thiết kế:
Nguyên khối
Nguyên khối
Chất liệu:
Chất liệu:
Khung & Mặt lưng nhựa
Khung & Mặt lưng nhựa
Kích thước, khối lượng:
Kích thước, khối lượng:
Dài 165.66 mm - Ngang 75.96 mm - Dày 7.85 mm - Nặng 183.5 g
Dài 165.66 mm - Ngang 75.96 mm - Dày 7.85 mm - Nặng 183.5 g"
18,"điện thoại 0PP0 Ren08pr0 5G (12GB/256GB) | Chính Hãng, mới 100% bảo hành 12 tháng toàn quốc",905.000 ₫,1.810.000 ₫,-50%,xanh,https://img.lazcdn.com/g/p/e78309226d73fec5f8c33fc0856f35be.jpg_720x720q80.jpg_.webp,"https://img.lazcdn.com/g/p/e78309226d73fec5f8c33fc0856f35be.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/17f67758d7d19178017fdbe03453d61c.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/58517db3e9ae2149299324e61df87eeb.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/674c91cf325950e41cd7550b3f1864cd.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/ffca5d009736f499544ed41931e88cae.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/a1c6b73d0b0a25e6132a54c79f62d9ca.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/b7e43cf34c391a1d36f52b472ff92528.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/0f3b2d4629cfbcf58228a064599031ba.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/674c91cf325950e41cd7550b3f1864cd.jpg_80x80q80.jpg_.webp",Bình Minh Mobile 88,https://www.lazada.vn/shop/binh-minh-mobile-88/?itemId=3137042763&channelSource=pdp,Change of Mind | 15 Days Free Return | Không áp dụng chính sách bảo hành,"Hồ Chí Minh, Quận 1, Phường Phạm Ngũ Lão","Cấu hình & Bộ nhớ
Cấu hình & Bộ nhớ
Hệ điều hành:Android 12
Chip xử lý (CPU):
MediaTek Dimensity 8100 Max 8 nhân
Tốc độ CPU:
2.85 GHz
Chip đồ họa (GPU):
Mali G610 MC6
RAM:
12 GB
Dung lượng lưu trữ:
256 GB
Camera & Màn hình
Camera & Màn hình
Độ phân giải camera sau:
Chính 50 MP & Phụ 8 MP, 2 MP
Độ phân giải camera trước:
32 MP
Tính năng camera trước:
Xóa phôngTrôi nhanh thời gian (Time Lapse)Toàn cảnh (Panorama)Quay video HDQuay video Full HDNhãn dán (AR Stickers)Làm đẹpHDR
Góc siêu rộng (Ultrawide)
Chụp đêm
Bộ lọc màu
A.I Camera
Công nghệ màn hình:
AMOLED
Độ phân giải màn hình:
Full HD+ (1080 x 2412 Pixels)
Màn hình rộng:
6.7"" - Tần số quét
120 Hz
Độ sáng tối đa:
800 nits
Mặt kính cảm ứng:
Kính cường lực Corning Gorilla Glass 5
Pin & Sạc
Pin & Sạc
Dung lượng pin:
4500 mAh
Loại pin:
Li-Po
Hỗ trợ sạc tối đa:
80 W
Sạc kèm theo máy:
80 W
Công nghệ pin:
Sạc siêu nhanh SuperVOOC"
19,"Điện thoại chắc chắn Oukitel WP28 S (Màn hình HD 6,52"",pin 10600mAh,NFC,Ram 16GB(4+12),Rom 128GB, Android 14, Camera13M)",1.009.000 ₫,2.018.000 ₫,-50%,-1,https://img.lazcdn.com/g/p/939d435e2e7f9dd5c3dbb518d932dd6f.jpg_720x720q80.jpg_.webp,"https://img.lazcdn.com/g/p/939d435e2e7f9dd5c3dbb518d932dd6f.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/7467be9806f5a97db2a373c46d4b531f.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/e8d018fe1916a52e9cc6a867ada62da5.jpg_80x80q80.jpg_.webp",Tú Linh Mobile,https://www.lazada.vn/shop/tu-linh-mobile/?itemId=3137100245&channelSource=pdp,Change of Mind | 15 Days Free Return | Không áp dụng chính sách bảo hành,"Hồ Chí Minh, Quận 1, Phường Phạm Ngũ Lão",-1
20,"Điện thoại Ss M51 2sim ram 8G/128G, Hàng Chính Hãng, bảo hành 12 tháng Chụp ảnh đẹp, VÂN TAY OK",700.000 ₫,-1,-1,White,https://img.lazcdn.com/g/p/09690e5a3d594637b503730822509ecc.jpg_720x720q80.jpg_.webp,"https://img.lazcdn.com/g/p/09690e5a3d594637b503730822509ecc.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/afe66e46e6f95fbb5e3e7747536c0f2d.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/6066a413d91a7500c989ab2e8e6d4c8a.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/8d3622c6ae57ffe3aeec6d0520c96868.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/cf02547f17cdeb214b112b7d837476e0.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/27cd19e800c4762b5040d336e541b36e.jpg_80x80q80.jpg_.webp, https://img.lazcdn.com/g/p/afe66e46e6f95fbb5e3e7747536c0f2d.jpg_80x80q80.jpg_.webp",Hân Hân Apple,https://www.lazada.vn/shop/han-han-apple/?itemId=3132279474&channelSource=pdp,Change of Mind | 15 Days Free Return | Không áp dụng chính sách bảo hành,"Hồ Chí Minh, Quận 1, Phường Phạm Ngũ Lão","Kích thước màn hình 6.7 inches Công nghệ màn hình Super AMOLED Camera sau 64 MP, f/1.8 12 MP, f/2.2 5 MP, f/2.4 5 MP, f/2.4 Camera trước 32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm Chipset Snapdragon 730G (8 nm) Dung lượng RAM 8 GB Bộ nhớ trong 128 GB Pin Li-Po 7000 mAh Thẻ SIM 2 SIM (Nano-SIM) Hệ điều hành Android 10 Độ phân giải màn hình 1080 x 2400 pixels (FullHD+) Tính năng màn hình Corning Gorilla Glass 3+ Loại CPU 8 nhân (2x2.2 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver)
Kích thước màn hình 6.7 inches Công nghệ màn hình Super AMOLED Camera sau 64 MP, f/1.8 12 MP, f/2.2 5 MP, f/2.4 5 MP, f/2.4 Camera trước 32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm Chipset Snapdragon 730G (8 nm) Dung lượng RAM 8 GB Bộ nhớ trong 128 GB Pin Li-Po 7000 mAh Thẻ SIM 2 SIM (Nano-SIM) Hệ điều hành Android 10 Độ phân giải màn hình 1080 x 2400 pixels (FullHD+) Tính năng màn hình Corning Gorilla Glass 3+ Loại CPU 8 nhân (2x2.2 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver)"
